ID_compra,data,horario,categoria,preco_unitario,quantidade,frete,metodo_pagamento
4468,2023-11-18,22:11:00,Livros,39.9,1,2,PIX
4472,2023-11-18,23:24:00,Casa/Móveis,97,2,13.58,Crédito
4456,2023-11-18,22:52:00,Casa/Móveis,48.9,4,11.74,Crédito
4475,2023-11-18,18:22:00,Livros,18.9,4,0,Boleto
4458,2023-11-18,00:04:00,Casa/Móveis,198,5,99,Crédito
4482,2023-11-18,15:08:00,Supermercado,7,3,0.84,PIX
4448,2023-11-18,18:02:00,Beleza/Saúde,159.9,4,44.77,Crédito
4454,2023-11-18,18:48:00,Casa/Móveis,40.9,2,4.09,PIX
4480,2023-11-18,15:18:00,Livros,26.9,3,5.65,PIX
4467,2023-11-18,15:26:00,Livros,49.9,2,7.98,PIX
4462,2023-11-18,17:49:00,Eletrodomésticos,1948.1,5,1088.12,Crédito
4478,2023-11-18,23:20:00,Livros,33.9,3,2.03,Crédito
4484,2023-11-18,21:35:00,Casa/Móveis,67.9,1,4.75,PIX
4477,2023-11-18,14:26:00,Livros,93.9,4,0,Crédito
4471,2023-11-18,14:27:00,Livros,87.9,2,0,Crédito
4470,2023-11-18,22:17:00,Supermercado,16,2,1.6,Crédito
4473,2023-11-18,22:43:00,Beleza/Saúde,230.9,1,18.47,Crédito
4453,2023-11-18,16:47:00,Livros,7,5,2.45,Crédito
4450,2023-11-18,18:28:00,Eletrodomésticos,2111.56,5,674.38,PIX
4452,2023-11-18,16:03:00,Supermercado,84.9,5,8.49,Crédito
4483,2023-11-18,22:34:00,Supermercado,79.9,2,0,PIX
4447,2023-11-18,14:59:00,Eletrodomésticos,2065.56,3,296.81,Crédito
4463,2023-11-18,21:53:00,Supermercado,57.9,1,1.16,PIX
4466,2023-11-18,17:41:00,Beleza/Saúde,187.9,3,16.91,Crédito
4461,2023-11-18,00:12:00,Casa/Móveis,234.9,1,0,PIX
4476,2023-11-18,00:07:00,Casa/Móveis,86.9,3,13.04,Crédito
4485,2023-11-18,20:39:00,Eletrodomésticos,1696.39,5,811.17,Crédito
4464,2023-11-18,17:00:00,Livros,42.9,2,0,Crédito
4474,2023-11-18,17:28:00,Supermercado,61.9,3,11.14,PIX
4460,2023-11-18,23:14:00,Casa/Móveis,144.9,1,7.25,Boleto
4457,2023-11-18,19:29:00,Beleza/Saúde,178.9,1,12.52,PIX
4459,2023-11-18,22:16:00,Casa/Móveis,151.9,5,0,Crédito
4481,2023-11-18,00:05:00,Casa/Móveis,151,5,45.3,Crédito
4446,2023-11-18,21:05:00,Beleza/Saúde,35.9,1,0,PIX
4455,2023-11-18,23:28:00,Eletrodomésticos,1379.41,3,329.08,Crédito
4451,2023-11-18,21:48:00,Livros,4.9,5,0.74,Boleto
4479,2023-11-18,22:08:00,Eletrodomésticos,318.49,1,0,Crédito
4465,2023-11-18,00:33:00,Supermercado,49.9,4,0,Boleto
4469,2023-11-18,19:04:00,Beleza/Saúde,60.9,2,6.09,Crédito
4494,2023-11-19,23:32:00,Supermercado,28,5,7,Crédito
4503,2023-11-19,18:38:00,Livros,10,4,0.8,PIX
4520,2023-11-19,00:10:00,Livros,20.9,1,0,Crédito
4498,2023-11-19,23:38:00,Eletrodomésticos,2077.37,5,1160.92,Crédito
4509,2023-11-19,19:59:00,Livros,27.9,3,0,PIX
4513,2023-11-19,23:53:00,Eletrodomésticos,871.02,1,68.8,PIX
4490,2023-11-19,19:40:00,Casa/Móveis,246.9,5,86.42,PIX
4493,2023-11-19,22:55:00,Eletrodomésticos,2009.63,5,0,Boleto
4491,2023-11-19,23:00:00,Beleza/Saúde,93,3,19.53,PIX
4507,2023-11-19,23:01:00,Livros,132.9,5,26.58,PIX
4508,2023-11-19,16:12:00,Livros,20.9,2,3.34,Boleto
4496,2023-11-19,17:07:00,Beleza/Saúde,227.9,2,0,Crédito
4502,2023-11-19,21:25:00,Supermercado,49,1,0,Crédito
4517,2023-11-19,23:48:00,Beleza/Saúde,140.9,3,21.14,PIX
4511,2023-11-19,16:50:00,Casa/Móveis,71.9,2,8.63,PIX
4515,2023-11-19,17:38:00,Tecnologia,3269.82,5,2508.06,Crédito
4497,2023-11-19,17:58:00,Beleza/Saúde,182.9,1,9.15,PIX
4518,2023-11-19,23:58:00,Casa/Móveis,290,2,40.6,Boleto
4500,2023-11-19,15:39:00,Supermercado,28.9,1,2.02,PIX
4512,2023-11-19,22:08:00,Livros,12.9,5,5.16,Crédito
4488,2023-11-19,19:27:00,Eletrodomésticos,406.75,4,201.25,PIX
4505,2023-11-19,21:04:00,Beleza/Saúde,115.9,4,23.18,Crédito
4486,2023-11-19,15:01:00,Supermercado,33.9,4,0,PIX
4519,2023-11-19,20:09:00,Livros,4.9,5,1.47,Crédito
4501,2023-11-19,14:35:00,Livros,26.9,1,0,PIX
4504,2023-11-19,15:38:00,Supermercado,6.9,5,1.38,PIX
4495,2023-11-19,14:24:00,Tecnologia,2047.74,1,230.8,Crédito
4492,2023-11-19,18:51:00,Livros,32.9,4,0,PIX
4516,2023-11-19,18:51:00,Casa/Móveis,174.9,5,26.24,Crédito
4514,2023-11-19,23:56:00,Supermercado,13.9,2,2.22,PIX
4489,2023-11-19,16:41:00,Supermercado,83.9,5,12.58,PIX
4487,2023-11-19,18:08:00,Eletrodomésticos,1199.18,1,95.2,PIX
4499,2023-11-19,18:18:00,Supermercado,19.9,4,3.98,Boleto
4506,2023-11-19,18:28:00,Supermercado,39.9,2,5.59,Crédito
4510,2023-11-19,21:27:00,Casa/Móveis,37.9,4,4.55,PIX
4535,2023-11-21,21:12:00,Beleza/Saúde,34.9,2,3.49,Boleto
4530,2023-11-21,00:05:00,Casa/Móveis,142.9,3,21.44,Crédito
4526,2023-11-21,18:26:00,Supermercado,52.9,5,7.94,Boleto
4546,2023-11-21,23:29:00,Casa/Móveis,46.9,4,7.5,Crédito
4540,2023-11-21,21:27:00,Casa/Móveis,331.9,1,29.87,Crédito
4553,2023-11-21,15:45:00,Eletrodomésticos,345.22,2,0,PIX
4543,2023-11-21,14:55:00,Livros,3.9,3,0.7,Boleto
4550,2023-11-21,22:01:00,Beleza/Saúde,33.9,1,0,Crédito
4549,2023-11-21,22:39:00,Casa/Móveis,59.9,4,16.77,PIX
4536,2023-11-21,23:28:00,Beleza/Saúde,146,4,0,PIX
4554,2023-11-21,23:48:00,Beleza/Saúde,56.9,4,0,PIX
4532,2023-11-21,21:30:00,Eletrodomésticos,1472.64,5,0,Crédito
4538,2023-11-21,18:42:00,Eletrodomésticos,2401.18,4,1688.68,Crédito
4525,2023-11-21,00:17:00,Eletrodomésticos,277.47,3,63.13,Crédito
4521,2023-11-21,17:43:00,Tecnologia,3317.96,2,722.09,PIX
4522,2023-11-21,16:42:00,Tecnologia,2697.29,2,911.67,PIX
4533,2023-11-21,00:48:00,Supermercado,4.9,3,1.32,Boleto
4545,2023-11-21,17:44:00,Beleza/Saúde,141.9,1,4.26,Crédito
4555,2023-11-21,00:17:00,Casa/Móveis,151.9,4,60.76,Boleto
4534,2023-11-21,00:48:00,Eletrodomésticos,345.22,1,0,PIX
4552,2023-11-21,21:37:00,Eletrodomésticos,263.8,3,59.83,Boleto
4548,2023-11-21,18:40:00,Casa/Móveis,136.9,5,0,PIX
4528,2023-11-21,23:38:00,Tecnologia,3190.15,4,0,Crédito
4547,2023-11-21,22:47:00,Beleza/Saúde,239.9,3,50.38,Crédito
4539,2023-11-21,23:13:00,Beleza/Saúde,152.9,5,22.94,Boleto
4542,2023-11-21,18:59:00,Casa/Móveis,198.9,2,11.93,Crédito
4527,2023-11-21,22:55:00,Casa/Móveis,178.9,5,44.72,Crédito
4544,2023-11-21,17:22:00,Beleza/Saúde,30,2,5.4,PIX
4551,2023-11-21,17:20:00,Livros,123.9,3,14.87,PIX
4523,2023-11-21,00:13:00,Eletrodomésticos,2473.9,2,474.59,Crédito
4524,2023-11-21,18:30:00,Beleza/Saúde,121.9,3,0,Crédito
4541,2023-11-21,19:59:00,Eletrodomésticos,549.07,1,0,PIX
4529,2023-11-21,23:02:00,Casa/Móveis,194.9,5,19.49,PIX
4531,2023-11-21,18:44:00,Eletrodomésticos,1041.93,1,82.55,Crédito
4537,2023-11-21,14:06:00,Supermercado,54.9,3,8.24,PIX
4576,2023-11-22,20:42:00,Casa/Móveis,45.9,3,6.88,Boleto
4561,2023-11-22,22:23:00,Eletrodomésticos,1317.95,3,0,Crédito
4602,2023-11-22,18:38:00,Supermercado,28.9,2,1.73,Crédito
4568,2023-11-22,19:34:00,Supermercado,72.9,4,26.24,Boleto
4575,2023-11-22,15:40:00,Supermercado,26.9,2,2.69,Boleto
4595,2023-11-22,15:11:00,Livros,92,4,29.44,PIX
4600,2023-11-22,23:33:00,Tecnologia,3726.78,2,615.03,PIX
4584,2023-11-22,17:46:00,Supermercado,74.9,5,33.7,Boleto
4580,2023-11-22,14:27:00,Beleza/Saúde,16.9,1,0,Crédito
4559,2023-11-22,21:43:00,Supermercado,73.9,5,0,PIX
4578,2023-11-22,23:08:00,Supermercado,87.9,5,21.98,Crédito
4598,2023-11-22,23:05:00,Tecnologia,969.31,5,226.9,Boleto
4590,2023-11-22,23:07:00,Casa/Móveis,15.9,4,1.91,Crédito
4569,2023-11-22,00:52:00,Livros,9,5,4.5,PIX
4596,2023-11-22,17:46:00,Casa/Móveis,186.9,1,0,Crédito
4593,2023-11-22,18:43:00,Supermercado,96.9,2,0,Boleto
4601,2023-11-22,00:00:00,Eletrodomésticos,2312.3,2,591.18,Crédito
4581,2023-11-22,23:17:00,Livros,44,4,5.28,Crédito
4557,2023-11-22,23:30:00,Beleza/Saúde,205.9,4,57.65,PIX
4566,2023-11-22,19:26:00,Casa/Móveis,85.9,4,0,Crédito
4588,2023-11-22,19:36:00,Livros,26,4,0,Crédito
4572,2023-11-22,00:15:00,Livros,20.9,5,0,PIX
4594,2023-11-22,18:32:00,Supermercado,4.9,3,0.44,PIX
4592,2023-11-22,20:50:00,Supermercado,64.9,5,9.74,Boleto
4556,2023-11-22,00:02:00,Beleza/Saúde,16,5,4,PIX
4560,2023-11-22,17:41:00,Supermercado,65,5,6.5,Crédito
4558,2023-11-22,16:27:00,Tecnologia,1377.17,2,400.31,PIX
4567,2023-11-22,21:00:00,Beleza/Saúde,81.9,4,6.55,PIX
4563,2023-11-22,17:51:00,Eletrodomésticos,1334.04,3,509.02,Crédito
4585,2023-11-22,18:19:00,Supermercado,81.9,3,24.57,PIX
4599,2023-11-22,23:05:00,Livros,126.9,5,44.42,Crédito
4586,2023-11-22,14:27:00,Tecnologia,3203.37,5,2127,Boleto
4570,2023-11-22,21:59:00,Casa/Móveis,82.9,4,0,Crédito
4589,2023-11-22,19:46:00,Livros,7.9,1,0.16,Crédito
4564,2023-11-22,17:11:00,Tecnologia,2625.51,5,1928.97,Crédito
4571,2023-11-22,18:32:00,Beleza/Saúde,33.9,1,2.37,PIX
4579,2023-11-22,19:56:00,Beleza/Saúde,48.9,3,7.34,Crédito
4562,2023-11-22,22:09:00,Eletrodomésticos,1995.33,2,63.7,PIX
4573,2023-11-22,14:36:00,Casa/Móveis,177,5,88.5,PIX
4582,2023-11-22,00:13:00,Beleza/Saúde,184.9,5,83.2,Crédito
4574,2023-11-22,18:15:00,Supermercado,10.9,4,4.36,Boleto
4587,2023-11-22,22:09:00,Tecnologia,749.49,1,85.74,PIX
4577,2023-11-22,18:13:00,Casa/Móveis,173,4,48.44,Boleto
4597,2023-11-22,00:26:00,Livros,101.9,1,3.06,Crédito
4591,2023-11-22,18:31:00,Tecnologia,1335.15,2,396.47,PIX
4583,2023-11-22,22:19:00,Beleza/Saúde,71.9,3,21.57,Crédito
4565,2023-11-22,17:30:00,Tecnologia,717.1,3,637.48,Crédito
4631,2023-11-23,17:51:00,Casa/Móveis,42.9,3,10.3,Crédito
4619,2023-11-23,17:14:00,Casa/Móveis,51.9,1,0,PIX
4633,2023-11-23,18:58:00,Beleza/Saúde,112.9,4,18.06,Boleto
4632,2023-11-23,18:21:00,Supermercado,97.9,3,29.37,Crédito
4616,2023-11-23,00:10:00,Beleza/Saúde,72.9,4,5.83,PIX
4618,2023-11-23,00:38:00,Supermercado,75.9,1,4.55,Boleto
4621,2023-11-23,18:14:00,Casa/Móveis,101.9,1,4.08,Crédito
4626,2023-11-23,23:08:00,Tecnologia,2653.52,2,258.48,Crédito
4624,2023-11-23,23:28:00,Eletrodomésticos,50,1,2.74,Crédito
4634,2023-11-23,22:34:00,Beleza/Saúde,29.9,3,0,Crédito
4615,2023-11-23,19:02:00,Supermercado,70.9,2,15.6,Crédito
4613,2023-11-23,15:48:00,Supermercado,78.9,4,0,PIX
4628,2023-11-23,17:12:00,Beleza/Saúde,124,2,0,Boleto
4603,2023-11-23,19:04:00,Eletrodomésticos,338.38,2,0,PIX
4622,2023-11-23,00:49:00,Beleza/Saúde,183.9,3,44.14,Crédito
4629,2023-11-23,18:21:00,Supermercado,33.9,3,6.1,PIX
4617,2023-11-23,21:20:00,Beleza/Saúde,132.9,4,15.95,Crédito
4609,2023-11-23,22:33:00,Casa/Móveis,279.9,1,22.39,PIX
4623,2023-11-23,19:11:00,Supermercado,74.9,4,14.98,Boleto
4620,2023-11-23,17:44:00,Tecnologia,876.43,1,310.23,PIX
4605,2023-11-23,00:55:00,Casa/Móveis,70.9,2,0,Crédito
4614,2023-11-23,23:43:00,Beleza/Saúde,64.9,2,0,Crédito
4625,2023-11-23,00:13:00,Livros,9.9,1,0.99,Crédito
4611,2023-11-23,23:13:00,Casa/Móveis,60.9,4,0,Crédito
4606,2023-11-23,22:49:00,Beleza/Saúde,133.9,1,2.68,Boleto
4612,2023-11-23,17:47:00,Casa/Móveis,94.9,4,0,Crédito
4607,2023-11-23,23:29:00,Supermercado,53.9,5,0,Crédito
4608,2023-11-23,22:55:00,Casa/Móveis,35.9,4,5.74,Boleto
4610,2023-11-23,23:57:00,Eletrodomésticos,1700.11,2,541.98,Crédito
4604,2023-11-23,17:57:00,Casa/Móveis,141.9,1,9.93,PIX
4630,2023-11-23,00:10:00,Beleza/Saúde,81.9,2,0,Crédito
4627,2023-11-23,17:37:00,Supermercado,44.9,3,4.04,Crédito
4662,2023-11-24,18:58:00,Tecnologia,3480.88,1,0,Crédito
4652,2023-11-24,23:17:00,Eletrodomésticos,598.24,4,224.88,Crédito
4664,2023-11-24,15:49:00,Supermercado,21.9,1,2.19,Crédito
4657,2023-11-24,17:15:00,Supermercado,15.9,1,0.8,Crédito
4666,2023-11-24,00:59:00,Beleza/Saúde,169.9,4,40.78,PIX
4665,2023-11-24,17:41:00,Beleza/Saúde,108.9,5,54.45,Crédito
4638,2023-11-24,21:40:00,Casa/Móveis,104.9,2,12.59,Crédito
4654,2023-11-24,22:16:00,Casa/Móveis,218,5,76.3,Crédito
4636,2023-11-24,22:10:00,Casa/Móveis,98.9,5,34.62,Boleto
4656,2023-11-24,00:26:00,Beleza/Saúde,135.9,4,38.05,Crédito
4639,2023-11-24,00:06:00,Beleza/Saúde,47.9,3,8.62,PIX
4658,2023-11-24,23:46:00,Livros,39.9,3,4.79,Crédito
4661,2023-11-24,14:03:00,Eletrodomésticos,928.82,3,308.47,PIX
4641,2023-11-24,23:49:00,Beleza/Saúde,130.9,3,0,Boleto
4648,2023-11-24,19:56:00,Casa/Móveis,109,5,43.6,Crédito
4653,2023-11-24,00:41:00,Eletrodomésticos,1698.87,3,649.9,PIX
4655,2023-11-24,23:17:00,Casa/Móveis,86.9,5,34.76,PIX
4635,2023-11-24,18:58:00,Beleza/Saúde,197.9,1,5.94,PIX
4644,2023-11-24,16:17:00,Supermercado,5.9,2,0,Crédito
4650,2023-11-24,00:20:00,Supermercado,83.9,5,12.58,Crédito
4646,2023-11-24,00:03:00,Eletrodomésticos,1059.96,2,302.38,Crédito
4660,2023-11-24,18:39:00,Casa/Móveis,81.9,4,0,Crédito
4663,2023-11-24,18:12:00,Casa/Móveis,200,4,24,PIX
4637,2023-11-24,22:10:00,Livros,21.9,4,2.63,PIX
4649,2023-11-24,23:56:00,Eletrodomésticos,543.48,1,76.4,Crédito
4651,2023-11-24,21:58:00,Beleza/Saúde,107.9,4,0,PIX
4647,2023-11-24,00:39:00,Livros,31,1,0.62,Crédito
4642,2023-11-24,00:03:00,Beleza/Saúde,113.9,2,22.78,PIX
4643,2023-11-24,00:14:00,Beleza/Saúde,134.9,2,0,Crédito
4640,2023-11-24,00:10:00,Supermercado,58.9,2,0,Crédito
4645,2023-11-24,16:07:00,Supermercado,78.9,1,6.31,PIX
4659,2023-11-24,22:24:00,Tecnologia,1815.75,3,990.88,Crédito
4671,2023-11-25,17:41:00,Supermercado,53.9,2,5.39,Boleto
4686,2023-11-25,00:30:00,Casa/Móveis,159.9,5,39.98,Crédito
4675,2023-11-25,00:32:00,Beleza/Saúde,211.9,5,63.57,Crédito
4699,2023-11-25,00:06:00,Livros,115.9,2,11.59,PIX
4669,2023-11-25,18:26:00,Supermercado,68.9,5,0,Boleto
4700,2023-11-25,23:54:00,Casa/Móveis,222.9,4,44.58,Crédito
4667,2023-11-25,19:13:00,Casa/Móveis,105.9,4,29.65,Crédito
4681,2023-11-25,15:27:00,Tecnologia,1518.98,4,1859.72,Boleto
4691,2023-11-25,21:25:00,Eletrodomésticos,716.88,5,0,Crédito
4677,2023-11-25,18:45:00,Casa/Móveis,39.9,5,17.95,Boleto
4687,2023-11-25,23:44:00,Supermercado,29.9,4,0,PIX
4690,2023-11-25,23:02:00,Casa/Móveis,75.9,4,30.36,PIX
4672,2023-11-25,18:18:00,Beleza/Saúde,224,4,80.64,Crédito
4703,2023-11-25,23:37:00,Casa/Móveis,178.9,1,8.94,Boleto
4674,2023-11-25,15:38:00,Beleza/Saúde,50.9,4,12.22,PIX
4694,2023-11-25,21:11:00,Tecnologia,1707.2,3,484.28,Crédito
4688,2023-11-25,23:57:00,Supermercado,95.9,5,0,Boleto
4670,2023-11-25,18:45:00,Livros,85.9,5,0,PIX
4679,2023-11-25,16:47:00,Beleza/Saúde,135.9,1,9.51,PIX
4695,2023-11-25,20:46:00,Supermercado,22.9,5,5.72,PIX
4685,2023-11-25,22:24:00,Tecnologia,3888.73,4,2204.41,Crédito
4706,2023-11-25,23:58:00,Supermercado,17.9,5,2.68,Crédito
4698,2023-11-25,18:34:00,Casa/Móveis,130.9,3,11.78,Crédito
4692,2023-11-25,20:46:00,Supermercado,98.9,5,0,Crédito
4680,2023-11-25,20:06:00,Livros,42.9,1,3,Crédito
4689,2023-11-25,20:42:00,Tecnologia,3979.78,5,0,Crédito
4673,2023-11-25,20:49:00,Supermercado,36.9,4,0,PIX
4704,2023-11-25,19:22:00,Beleza/Saúde,50.9,1,0,PIX
4678,2023-11-25,00:06:00,Casa/Móveis,96.9,3,0,Crédito
4701,2023-11-25,23:27:00,Supermercado,14.9,3,1.79,Crédito
4702,2023-11-25,23:55:00,Eletrodomésticos,442.17,3,164.62,Crédito
4683,2023-11-25,16:58:00,Casa/Móveis,166,5,58.1,PIX
4697,2023-11-25,18:55:00,Tecnologia,906.19,3,535.91,PIX
4676,2023-11-25,21:18:00,Beleza/Saúde,153.9,3,32.32,PIX
4705,2023-11-25,23:10:00,Tecnologia,1486.59,4,820.62,Crédito
4682,2023-11-25,18:39:00,Supermercado,65.9,4,0,Boleto
4696,2023-11-25,22:52:00,Supermercado,65,4,13,Crédito
4668,2023-11-25,18:44:00,Casa/Móveis,168.9,3,0,PIX
4684,2023-11-25,21:35:00,Supermercado,71.9,1,0,Crédito
4693,2023-11-25,18:43:00,Beleza/Saúde,109.9,1,5.5,Crédito
4710,2023-11-26,16:37:00,Livros,9.9,2,0.79,Crédito
4712,2023-11-26,23:32:00,Casa/Móveis,71.9,5,0,Crédito
4732,2023-11-26,23:52:00,Eletrodomésticos,1602.54,5,638.22,Crédito
4741,2023-11-26,14:13:00,Supermercado,64.9,5,12.98,Crédito
4731,2023-11-26,18:51:00,Casa/Móveis,143.9,1,10.07,PIX
4737,2023-11-26,19:07:00,Casa/Móveis,172.9,1,12.1,PIX
4733,2023-11-26,00:33:00,Tecnologia,1152.18,4,1519.01,PIX
4715,2023-11-26,20:49:00,Tecnologia,1396.43,4,2010.36,Boleto
4740,2023-11-26,23:40:00,Casa/Móveis,85.9,1,3.44,Crédito
4719,2023-11-26,14:41:00,Beleza/Saúde,192.9,2,46.3,Crédito
4735,2023-11-26,00:01:00,Tecnologia,2284.97,4,966.54,Crédito
4713,2023-11-26,15:52:00,Supermercado,89.9,3,0,Crédito
4708,2023-11-26,21:53:00,Livros,42.9,3,7.72,PIX
4727,2023-11-26,21:16:00,Tecnologia,1715.08,5,0,Boleto
4739,2023-11-26,17:50:00,Supermercado,55.9,2,6.71,PIX
4718,2023-11-26,21:33:00,Tecnologia,3679.51,5,0,Boleto
4707,2023-11-26,20:01:00,Livros,15.9,4,3.82,Boleto
4743,2023-11-26,22:09:00,Supermercado,18.9,5,2.84,Crédito
4717,2023-11-26,22:22:00,Casa/Móveis,154.9,3,32.53,PIX
4726,2023-11-26,21:31:00,Beleza/Saúde,127.9,3,0,Crédito
4721,2023-11-26,19:05:00,Eletrodomésticos,2148.85,2,205.91,Boleto
4711,2023-11-26,14:08:00,Eletrodomésticos,2128.96,1,305.99,Crédito
4734,2023-11-26,23:49:00,Supermercado,81.9,1,4.1,Boleto
4716,2023-11-26,21:21:00,Casa/Móveis,152.9,4,30.58,Crédito
4723,2023-11-26,23:28:00,Eletrodomésticos,531.67,2,99.59,Boleto
4724,2023-11-26,14:24:00,Beleza/Saúde,144,2,8.64,Crédito
4728,2023-11-26,22:53:00,Livros,8.9,4,3.56,Crédito
4709,2023-11-26,00:15:00,Casa/Móveis,273.9,3,49.3,PIX
4730,2023-11-26,17:16:00,Livros,67.9,3,10.19,PIX
4725,2023-11-26,15:37:00,Livros,11.9,4,4.28,Crédito
4729,2023-11-26,18:29:00,Livros,3.9,4,1.09,PIX
4714,2023-11-26,20:04:00,Livros,34.9,3,0,Crédito
4738,2023-11-26,21:03:00,Livros,20.9,1,2.09,Boleto
4742,2023-11-26,18:56:00,Livros,18.9,2,2.65,PIX
4720,2023-11-26,21:58:00,Casa/Móveis,96.9,2,19.38,PIX
4722,2023-11-26,20:25:00,Livros,24.9,3,3.73,Crédito
4736,2023-11-26,21:05:00,Casa/Móveis,109.9,1,0,PIX
4773,2023-11-28,17:30:00,Beleza/Saúde,50,4,4,Crédito
4752,2023-11-28,22:37:00,Supermercado,74.9,1,3,PIX
4780,2023-11-28,17:34:00,Supermercado,98,4,15.68,PIX
4749,2023-11-28,00:53:00,Casa/Móveis,138,1,9.66,PIX
4744,2023-11-28,18:14:00,Livros,78.9,4,22.09,Crédito
4765,2023-11-28,21:39:00,Supermercado,93.9,1,8.45,Crédito
4761,2023-11-28,23:51:00,Tecnologia,2031.98,1,172.56,Crédito
4754,2023-11-28,18:35:00,Supermercado,81.9,2,16.38,Crédito
4767,2023-11-28,23:23:00,Casa/Móveis,137,1,8.22,PIX
4777,2023-11-28,18:27:00,Eletrodomésticos,1501.85,2,478.18,PIX
4774,2023-11-28,17:55:00,Eletrodomésticos,819.43,3,271.51,Crédito
4783,2023-11-28,21:33:00,Tecnologia,2425.91,5,1550.48,PIX
4758,2023-11-28,20:54:00,Supermercado,87.9,3,13.19,PIX
4768,2023-11-28,18:00:00,Casa/Móveis,72.9,4,14.58,PIX
4757,2023-11-28,14:31:00,Supermercado,96.9,1,0,PIX
4770,2023-11-28,19:28:00,Casa/Móveis,172.9,1,0,Crédito
4748,2023-11-28,20:51:00,Livros,15.9,5,5.56,PIX
4747,2023-11-28,21:11:00,Eletrodomésticos,1272.51,5,707.67,PIX
4753,2023-11-28,21:52:00,Beleza/Saúde,38.9,2,6.22,Boleto
4751,2023-11-28,22:18:00,Tecnologia,2088.88,5,0,PIX
4762,2023-11-28,21:23:00,Beleza/Saúde,187.9,2,26.31,PIX
4782,2023-11-28,20:06:00,Casa/Móveis,221.9,2,22.19,Boleto
4776,2023-11-28,18:08:00,Eletrodomésticos,1664.07,4,0,Boleto
4746,2023-11-28,00:26:00,Livros,81.9,5,20.48,Crédito
4779,2023-11-28,20:12:00,Supermercado,31.9,1,0,Boleto
4755,2023-11-28,23:54:00,Tecnologia,917.57,4,716.62,Boleto
4759,2023-11-28,22:04:00,Supermercado,50.9,4,0,Boleto
4760,2023-11-28,22:25:00,Beleza/Saúde,172.9,5,51.87,Crédito
4763,2023-11-28,23:04:00,Eletrodomésticos,2363.89,4,1057.81,Crédito
4778,2023-11-28,17:16:00,Livros,20.9,2,2.09,Boleto
4756,2023-11-28,22:29:00,Eletrodomésticos,2173.08,3,104.13,Crédito
4769,2023-11-28,17:05:00,Beleza/Saúde,203.9,4,0,PIX
4781,2023-11-28,21:32:00,Livros,18.9,5,4.73,Crédito
4750,2023-11-28,21:00:00,Tecnologia,3048.34,3,1451.71,PIX
4772,2023-11-28,23:27:00,Supermercado,14,4,0,PIX
4764,2023-11-28,17:48:00,Livros,79.9,5,23.97,PIX
4745,2023-11-28,15:50:00,Beleza/Saúde,155.9,1,0,Crédito
4771,2023-11-28,15:19:00,Supermercado,55.9,2,0,PIX
4775,2023-11-28,16:57:00,Supermercado,45.9,1,0,PIX
4766,2023-11-28,23:48:00,Tecnologia,2388.27,4,492.71,Boleto
4805,2023-11-29,18:44:00,Casa/Móveis,250.9,4,60.22,PIX
4796,2023-11-29,17:41:00,Eletrodomésticos,2095.4,4,535.34,PIX
4810,2023-11-29,18:53:00,Supermercado,97.9,1,4.9,Crédito
4807,2023-11-29,18:15:00,Casa/Móveis,307,1,15.35,Boleto
4784,2023-11-29,22:53:00,Beleza/Saúde,191.9,1,0,PIX
4792,2023-11-29,19:50:00,Supermercado,51.9,3,0,PIX
4800,2023-11-29,19:34:00,Beleza/Saúde,177.9,1,12.45,PIX
4802,2023-11-29,15:18:00,Beleza/Saúde,206,4,49.44,Crédito
4794,2023-11-29,21:08:00,Eletrodomésticos,2477,1,0,PIX
4797,2023-11-29,15:13:00,Supermercado,35.9,5,5.38,PIX
4808,2023-11-29,15:28:00,Supermercado,45.9,5,13.77,Boleto
4814,2023-11-29,17:10:00,Beleza/Saúde,142.9,5,50.02,Boleto
4788,2023-11-29,00:11:00,Casa/Móveis,65.9,2,0,Crédito
4801,2023-11-29,18:16:00,Eletrodomésticos,2002.79,5,799.22,Crédito
4804,2023-11-29,19:25:00,Supermercado,90.9,4,25.45,PIX
4812,2023-11-29,18:09:00,Supermercado,90.9,2,7.27,PIX
4818,2023-11-29,16:07:00,Eletrodomésticos,216.57,4,77.5,PIX
4786,2023-11-29,23:28:00,Tecnologia,1237.1,5,1695.37,PIX
4809,2023-11-29,00:53:00,Eletrodomésticos,1687.06,1,107.56,PIX
4806,2023-11-29,14:35:00,Livros,22.9,2,0,PIX
4795,2023-11-29,15:43:00,Supermercado,77.9,1,0,PIX
4787,2023-11-29,19:33:00,Casa/Móveis,138.9,4,50,Boleto
4790,2023-11-29,16:12:00,Supermercado,46.9,3,9.85,PIX
4799,2023-11-29,21:01:00,Livros,31.9,3,9.57,Crédito
4815,2023-11-29,17:36:00,Eletrodomésticos,1754.81,5,979.27,PIX
4793,2023-11-29,21:15:00,Casa/Móveis,70.9,4,11.34,PIX
4813,2023-11-29,14:40:00,Casa/Móveis,103.9,1,5.2,PIX
4798,2023-11-29,18:51:00,Eletrodomésticos,1242.68,3,296.09,Crédito
4791,2023-11-29,00:06:00,Supermercado,13.9,5,6.95,Boleto
4811,2023-11-29,15:10:00,Supermercado,46.9,4,5.63,Crédito
4789,2023-11-29,22:14:00,Supermercado,88.9,1,0,Crédito
4803,2023-11-29,00:26:00,Casa/Móveis,150.9,1,4.53,Crédito
